tconst	averageRating	numVotes
tt0016408	4.6	11
tt0016409	6.4	48
tt0016417	4.4	53
tt0016420	5.7	32
tt0016424	5.2	14
tt0016430	5.8	30
tt0016433	4.8	17
tt0016434	6.8	10
tt0016438	6.6	26
tt0016439	6.4	216
tt0016446	7.6	114
tt0016449	5.3	22
tt0016453	5.5	19
tt0016461	6.5	663
tt0016462	6.2	11
tt0016463	5.5	44
tt0016467	5.7	20
tt0016468	5.2	26
tt0016469	5.9	151
tt0016471	6.5	88
tt0016473	7.2	2133
tt0016477	6.8	17
tt0016478	6.4	61
tt0016480	6.9	361
tt0016481	7.4	1362
tt0016487	7.0	82
tt0016491	7.6	919
tt0016493	6.6	248
tt0016497	6.4	32
tt0016499	6.2	37
tt0016500	5.5	49
tt0016501	6.3	15
tt0016507	4.8	15
tt0016508	6.4	13
tt0016515	4.7	22
tt0016518	5.8	21
tt0016521	7.0	32
tt0016523	7.1	16
tt0016524	6.1	42
tt0016526	7.0	76
tt0016530	6.0	38
tt0016532	5.2	20
tt0016533	5.1	23
tt0016534	6.6	82
tt0016535	1.0	22
tt0016541	7.1	61
tt0016544	4.9	1726
tt0016545	5.4	345
tt0016548	6.9	178
tt0016550	6.2	100
tt0016553	6.3	17
tt0016558	6.3	28
tt0016559	6.9	155
tt0016560	5.6	670
tt0016561	7.0	10
tt0016563	6.6	161
tt0016564	7.1	35
tt0016570	5.6	32
tt0016573	4.9	20
tt0016575	6.3	36
tt0016580	5.8	28
tt0016581	5.2	31
tt0016582	5.4	78
tt0016583	5.1	199
tt0016584	6.1	25
tt0016585	5.3	207
tt0016586	4.8	141
tt0016587	4.8	145
tt0016588	5.9	28
tt0016589	5.2	229
tt0016590	5.4	52
tt0016591	5.1	148
tt0016592	5.3	27
tt0016593	5.3	275
tt0016594	4.8	183
tt0016595	5.5	33
tt0016597	6.1	21
tt0016598	5.8	26
tt0016600	5.1	411
tt0016601	7.0	17
tt0016603	7.2	51
tt0016607	6.2	46
tt0016615	5.5	25
tt0016618	4.3	16
tt0016621	5.5	10
tt0016623	7.0	20
tt0016624	5.7	8
tt0016627	7.1	1269
tt0016628	7.2	25
tt0016629	6.5	872
tt0016630	7.0	3799
tt0016632	6.3	169
tt0016634	7.0	447
tt0016638	6.2	56
tt0016639	7.2	72
tt0016640	6.4	483
tt0016641	7.8	7859
tt0016642	7.0	20
tt0016643	6.3	284
tt0016646	6.6	624
tt0016650	5.5	19
tt0016653	4.8	25
tt0016654	7.0	2074
tt0016655	6.7	870
tt0016658	4.1	29
tt0016659	1.6	24
tt0016660	6.2	44
tt0016662	6.1	22
tt0016664	5.7	209
tt0016666	5.2	24
tt0016669	7.2	1647
tt0016670	6.8	11
tt0016672	5.4	611
tt0016673	5.0	15
tt0016675	6.3	20
tt0016676	4.7	27
tt0016677	7.3	18
tt0016679	5.3	21
tt0016685	5.9	17
tt0016689	5.7	22
tt0016690	6.2	1522
tt0016691	6.8	141
tt0016692	6.3	33
tt0016693	6.2	16
tt0016694	6.1	21
tt0016695	5.3	24
tt0016696	7.1	34
tt0016703	7.7	19
tt0016706	7.1	49
tt0016709	6.7	105
tt0016710	4.9	17
tt0016713	2.2	22
tt0016715	5.3	23
tt0016716	4.1	39
tt0016719	5.6	21
tt0016722	4.0	8
tt0016724	5.4	17
tt0016726	6.6	107
tt0016730	6.1	124
tt0016732	6.3	15
tt0016733	7.0	16
tt0016734	7.0	27
tt0016743	6.0	21
tt0016745	6.8	27
tt0016747	6.5	293
tt0016749	5.5	52
tt0016751	7.2	101
tt0016762	6.6	195
tt0016766	6.1	21
tt0016768	4.6	27
tt0016770	7.0	22
tt0016772	4.9	13
tt0016776	5.9	23
tt0016778	6.8	21
tt0016781	5.1	16
tt0016782	5.9	57
tt0016783	6.6	170
tt0016784	4.8	17
tt0016787	6.9	40
tt0016794	5.7	50
tt0016800	7.4	54
tt0016801	7.0	210
tt0016804	7.1	937
tt0016806	7.4	20
tt0016807	5.9	18
tt0016812	7.1	112
tt0016814	7.0	13
tt0016815	4.6	31
tt0016820	6.6	335
tt0016822	7.0	1069
tt0016823	6.2	22
tt0016825	5.4	21
tt0016827	7.1	135
tt0016832	7.1	511
tt0016833	6.1	24
tt0016834	7.0	15
tt0016835	7.4	52
tt0016841	6.0	15
tt0016843	6.3	9
tt0016844	7.3	35
tt0016845	6.7	108
tt0016846	6.7	21
tt0016847	8.1	16308
tt0016848	5.0	33
tt0016850	5.5	74
tt0016851	6.3	193
tt0016854	6.2	297
tt0016855	6.1	14
tt0016858	6.2	19
tt0016860	5.3	22
tt0016865	4.7	23
tt0016867	5.1	20
tt0016871	6.1	829
tt0016873	5.2	21
tt0016874	7.4	68
tt0016875	7.4	31
tt0016878	5.4	22
tt0016881	6.1	28
tt0016884	7.6	4540
tt0016885	6.8	69
tt0016886	7.1	23
tt0016888	5.9	25
tt0016889	6.0	9
tt0016891	5.9	19
tt0016893	7.3	18
tt0016894	7.2	20
tt0016895	7.5	1870
tt0016902	5.2	28
tt0016903	5.4	580
tt0016904	5.6	17
tt0016906	5.6	22
tt0016910	6.1	33
tt0016912	6.9	21
tt0016914	6.8	795
tt0016915	6.3	82
tt0016916	4.9	27
tt0016917	5.6	94
tt0016920	5.6	8
tt0016921	7.0	17
tt0016925	5.2	22
tt0016926	3.5	16
tt0016927	6.0	11
tt0016930	5.0	40
tt0016935	6.8	66
tt0016939	6.3	384
tt0016940	7.4	23
tt0016943	5.6	14
tt0016946	2.1	22
tt0016947	6.6	295
tt0016948	7.2	19
tt0016949	5.7	20
tt0016950	5.2	22
tt0016953	6.6	889
tt0016959	6.6	24
tt0016961	3.3	13
tt0016963	3.6	32
tt0016964	5.9	26
tt0016971	5.8	174
tt0016972	7.1	48
tt0016974	5.6	77
tt0016981	5.6	24
tt0016983	5.0	10
tt0016984	6.8	13
tt0016988	5.8	70
tt0016989	6.1	48
tt0016999	6.9	98
tt0017000	6.0	22
tt0017001	1.7	23
tt0017003	6.5	100
tt0017004	6.5	324
tt0017007	6.5	173
tt0017009	6.4	13
tt0017010	7.0	127
tt0017013	3.6	55
tt0017014	7.9	112
tt0017017	5.6	16
tt0017020	7.8	10
tt0017022	6.7	14
tt0017023	7.2	15
tt0017025	7.2	131
tt0017027	6.8	20
tt0017028	7.0	203
tt0017029	6.8	453
tt0017033	6.8	104
tt0017035	7.5	33
tt0017036	6.8	24
tt0017037	6.4	30
tt0017040	7.0	49
tt0017041	7.2	36
tt0017042	7.6	42
tt0017043	5.2	11
tt0017045	6.5	59
tt0017046	7.1	15
tt0017047	7.4	23
tt0017048	7.4	4367
tt0017049	7.2	27
tt0017053	7.3	25
tt0017056	2.7	28
tt0017060	6.0	23
tt0017061	4.9	17
tt0017062	5.5	42
tt0017063	7.0	29
tt0017067	7.7	28
tt0017071	2.3	33
tt0017072	6.6	10
tt0017074	5.3	19
tt0017075	7.3	13008
tt0017077	6.7	20
tt0017078	6.6	190
tt0017079	5.9	25
tt0017080	5.4	39
tt0017082	6.2	261
tt0017085	5.2	17
tt0017089	5.0	62
tt0017090	7.1	7
tt0017092	7.2	13
tt0017096	6.8	608
tt0017097	5.4	63
tt0017098	6.0	87
tt0017099	6.3	29
tt0017100	6.5	43
tt0017103	6.7	844
tt0017104	3.2	14
tt0017105	6.0	11
tt0017107	7.0	16
tt0017112	6.4	24
tt0017115	6.2	21
tt0017117	7.0	24
tt0017118	6.1	67
tt0017119	6.8	413
tt0017120	6.8	410
tt0017121	5.3	16
tt0017122	5.6	16
tt0017124	5.8	24
tt0017125	6.8	15
tt0017127	5.3	23
tt0017128	7.5	3017
tt0017129	5.6	10
tt0017130	6.3	60
tt0017132	7.4	24
tt0017136	8.3	182217
tt0017137	7.2	128
tt0017139	5.2	140
tt0017141	4.9	23
tt0017142	6.7	17
tt0017143	5.2	35
tt0017151	4.3	10
tt0017158	6.7	22
tt0017159	6.9	339
tt0017161	3.5	29
tt0017162	6.8	713
tt0017165	7.2	18
tt0017179	5.2	23
tt0017180	5.8	13
tt0017184	5.7	173
tt0017187	6.1	102
tt0017195	6.8	156
tt0017196	6.6	949
tt0017197	5.7	10
tt0017198	6.1	265
tt0017199	6.3	22
tt0017201	6.5	48
tt0017202	5.1	36
tt0017204	6.5	128
tt0017205	7.1	52
tt0017207	6.6	12
tt0017210	6.1	29
tt0017212	6.4	34
tt0017213	9.1	25
tt0017214	7.1	358
tt0017215	5.6	18
tt0017217	6.9	24
tt0017218	5.6	57
tt0017226	6.9	296
tt0017227	4.3	18
tt0017231	5.7	180
tt0017233	7.3	31
tt0017234	5.2	14
tt0017235	5.4	18
tt0017242	7.0	28
tt0017243	4.7	22
tt0017244	6.0	18
tt0017246	5.9	27
tt0017248	7.1	12
tt0017251	2.5	194
tt0017252	5.2	35
tt0017253	2.4	13
tt0017254	5.2	19
tt0017259	6.2	22
tt0017261	6.4	35
tt0017265	5.2	26
tt0017266	5.8	27
tt0017267	5.2	20
tt0017268	5.6	266
tt0017269	6.2	32
tt0017271	7.5	1199
tt0017272	7.2	33
tt0017279	7.0	31
tt0017280	6.0	56
tt0017291	5.9	38
tt0017292	6.7	127
tt0017293	7.0	181
tt0017300	6.5	25
tt0017304	5.6	20
tt0017305	6.8	95
tt0017307	6.8	15
tt0017309	4.9	48
tt0017311	7.1	68
tt0017316	7.2	33
tt0017321	4.4	34
tt0017324	5.3	15
tt0017325	6.1	21
tt0017326	6.6	28
tt0017327	4.8	17
tt0017328	6.8	56
tt0017329	6.3	245
tt0017330	5.4	18
tt0017335	4.6	11
tt0017338	6.0	133
tt0017339	4.2	23
tt0017340	4.4	31
tt0017347	6.3	351
tt0017349	4.0	12
tt0017350	7.6	1910
tt0017353	5.2	23
tt0017354	6.2	211
tt0017355	5.1	66
tt0017356	5.4	19
tt0017358	2.2	19
tt0017366	5.5	22
tt0017367	6.8	27
tt0017372	6.5	246
tt0017374	6.1	196
tt0017376	7.2	575
tt0017378	6.6	394
tt0017379	6.8	18
tt0017380	6.4	70
tt0017382	6.7	314
tt0017384	5.2	22
tt0017385	6.2	41
tt0017386	2.6	26
tt0017388	5.2	18
tt0017399	5.9	32
tt0017400	5.2	20
tt0017401	7.0	196
tt0017405	6.0	572
tt0017406	5.4	20
tt0017408	5.4	21
tt0017409	7.1	729
tt0017410	6.5	233
tt0017411	7.0	20
tt0017414	7.3	92
tt0017416	6.6	2093
tt0017418	6.9	157
tt0017419	6.2	301
tt0017421	5.8	32
tt0017422	6.5	21
tt0017423	7.3	1435
tt0017431	5.6	21
tt0017432	5.6	93
tt0017433	5.1	41
tt0017437	6.6	937
tt0017438	6.8	754
tt0017441	5.5	21
tt0017442	5.7	25
tt0017443	6.3	13
tt0017448	7.1	2664
tt0017449	6.9	1324
tt0017451	4.3	36
tt0017454	6.0	17
tt0017457	7.7	86
tt0017462	4.9	52
tt0017463	7.5	1457
tt0017465	5.4	23
tt0017476	4.8	22
tt0017477	5.8	25
tt0017479	7.1	33
tt0017480	6.9	907
tt0017483	6.3	806
tt0017486	5.7	23
tt0017492	6.8	94
tt0017493	6.6	18
tt0017498	7.1	69
tt0017502	6.4	23
tt0017504	4.8	25
tt0017505	6.3	21
tt0017506	7.0	81
tt0017507	5.6	21
tt0017508	6.9	100
tt0017513	7.3	30
tt0017515	6.5	19
tt0017516	6.5	10
tt0017518	6.7	21
tt0017519	6.7	175
tt0017523	5.4	13
tt0017525	5.8	119
tt0017526	6.5	35
tt0017527	5.2	15
tt0017530	5.1	20
tt0017531	7.1	153
tt0017532	5.5	48
tt0017533	4.2	19
tt0017534	6.6	1948
tt0017537	4.6	120
tt0017539	6.6	138
tt0017540	6.8	458
tt0017541	6.1	38
tt0017544	5.6	23
tt0017545	4.5	29
tt0017548	3.1	33
tt0017551	6.7	14
tt0017553	3.2	25
tt0017554	5.7	29
tt0017557	5.6	19
tt0017558	6.0	23
tt0017560	7.2	121
tt0017562	7.2	36
tt0017566	2.6	26
tt0017567	6.9	922
tt0017569	4.2	22
tt0017575	6.7	63
tt0017578	7.0	72
tt0017584	6.7	137
tt0017585	6.3	78
tt0017586	7.4	54
tt0017587	5.8	15
tt0017588	4.1	27
tt0017593	7.3	84
tt0017594	6.1	35
tt0017595	6.5	13
tt0017599	6.8	20
tt0017600	6.3	24
tt0017601	5.3	22
tt0017602	5.4	39
tt0017603	5.4	21
tt0017604	5.6	57
tt0017605	5.6	23
tt0017606	6.2	27
tt0017607	5.3	22
tt0017608	5.3	24
tt0017609	4.9	224
tt0017610	5.1	30
tt0017611	6.2	23
tt0017612	4.4	109
tt0017613	5.5	22
tt0017614	5.7	23
tt0017615	6.3	22
tt0017616	5.3	20
tt0017618	6.1	394
tt0017619	8.7	370
tt0017621	6.2	413
tt0017623	5.9	80
tt0017626	7.0	61
tt0017631	3.4	7
tt0017632	6.5	426
tt0017633	7.0	7
tt0017634	6.3	35
tt0017637	6.7	38
tt0017652	6.5	25
tt0017653	7.0	331
tt0017655	4.2	21
tt0017656	1.0	16
tt0017660	5.6	26
tt0017662	7.0	237
tt0017663	7.4	12
tt0017664	7.1	1434
tt0017667	7.0	887
tt0017668	7.6	4705
tt0017671	5.7	20
tt0017673	3.8	18
tt0017676	7.3	30
tt0017682	4.9	35
tt0017683	6.0	17
tt0017685	6.1	18
tt0017687	6.6	13
tt0017688	6.4	17
tt0017692	5.6	27
tt0017698	7.0	25
tt0017701	6.5	18
tt0017703	5.4	49
tt0017706	5.6	67
tt0017707	5.7	15
tt0017714	6.2	15
tt0017715	5.2	13
tt0017724	3.2	8
tt0017726	6.2	164
tt0017727	5.9	13
tt0017729	6.0	617
tt0017731	5.1	48
tt0017735	6.8	334
tt0017736	7.1	250
tt0017738	5.8	34
tt0017739	7.1	3251
tt0017742	4.4	23
tt0017743	6.9	1088
tt0017744	5.9	716
tt0017747	4.7	32
tt0017748	6.9	139
tt0017750	7.3	518
tt0017751	6.5	380
tt0017752	6.2	26
tt0017755	6.4	10
tt0017757	6.1	26
tt0017760	4.4	9
tt0017764	6.2	10
tt0017765	7.0	5361
tt0017766	4.9	31
tt0017767	6.2	14
tt0017768	5.0	9
tt0017772	6.3	21
tt0017774	5.2	11
tt0017775	7.0	2240
tt0017776	7.1	13
tt0017778	6.2	91
tt0017779	4.1	16
tt0017788	7.1	14
tt0017793	5.0	17
tt0017794	5.8	21
tt0017796	5.8	11
tt0017802	4.5	33
tt0017804	5.9	30
tt0017805	3.8	30
tt0017806	5.0	59
tt0017809	7.1	789
tt0017811	2.5	18
tt0017812	6.5	103
tt0017813	6.8	1072
tt0017816	4.2	19
tt0017822	6.5	91
tt0017823	6.6	18
tt0017825	6.0	2938
tt0017828	4.8	10
tt0017829	7.5	101
tt0017832	5.4	278
tt0017835	4.0	23
tt0017836	6.5	965
tt0017839	7.0	70
tt0017841	7.1	160
tt0017843	5.5	3001
tt0017844	6.6	32
tt0017847	6.2	61
tt0017850	7.5	122
tt0017855	6.3	100
tt0017858	6.7	32
tt0017859	6.7	23
tt0017860	5.7	750
tt0017863	2.0	18
tt0017865	3.7	38
tt0017866	5.4	54
tt0017868	6.2	136
tt0017869	6.5	76
tt0017870	6.4	241
tt0017871	6.5	1009
tt0017877	6.3	76
tt0017882	6.4	27
tt0017883	5.8	21
tt0017886	6.2	269
tt0017888	5.5	9
tt0017889	6.8	46
tt0017891	5.5	21
tt0017893	5.9	642
tt0017894	6.2	30
tt0017895	1.3	16
tt0017896	5.7	40
tt0017898	4.8	80
tt0017899	5.9	129
tt0017902	5.0	17
tt0017910	1.4	16
tt0017911	6.2	21
tt0017912	6.6	11
tt0017913	2.4	20
tt0017916	5.6	9
tt0017917	6.7	25
tt0017918	7.1	360
tt0017919	6.3	14
tt0017921	3.8	17
tt0017923	5.6	10
tt0017925	8.1	96366
tt0017926	7.0	42
tt0017928	6.5	250
tt0017929	6.6	93
tt0017930	7.0	61
tt0017935	7.2	22
tt0017936	7.4	68
tt0017937	5.8	24
tt0017938	6.9	946
tt0017941	7.8	6
tt0017944	5.6	82
tt0017946	5.3	41
tt0017947	7.2	36
tt0017949	6.0	285
tt0017952	7.3	20
tt0017954	6.0	154
tt0017956	5.2	14
tt0017957	6.8	20
tt0017958	5.5	42
tt0017960	6.0	26
tt0017961	7.3	1178
tt0017962	4.8	24
tt0017964	5.7	34
tt0017967	7.1	135
tt0017968	5.8	17
tt0017970	6.2	16
tt0017973	5.5	23
tt0017976	5.1	17
tt0017979	5.8	87
tt0017990	5.8	23
tt0017995	5.8	42
tt0017998	7.3	289
tt0017999	3.6	6
tt0018007	6.7	21
tt0018008	6.0	27
tt0018011	6.2	19
tt0018012	6.5	24
tt0018013	5.8	36
tt0018014	6.7	264
tt0018016	6.3	287
tt0018017	6.6	16
tt0018018	6.2	18
tt0018022	7.3	14
tt0018024	5.3	15
tt0018028	1.8	31
tt0018030	5.0	9
tt0018032	5.7	17
tt0018033	7.2	3474
tt0018036	6.2	22
tt0018037	6.4	10847
tt0018038	5.4	33
tt0018043	5.7	27
tt0018044	5.4	10
tt0018045	7.0	337
tt0018046	5.6	17
tt0018049	6.9	13
tt0018050	5.7	7
tt0018051	7.6	4737
tt0018054	7.4	2345
tt0018055	5.2	23
tt0018056	5.0	10
tt0018061	6.1	60
tt0018062	6.6	48
tt0018063	6.0	6
tt0018064	7.1	69
tt0018066	7.3	1826
tt0018074	4.8	26
tt0018080	5.8	63
tt0018081	6.2	21
tt0018082	7.2	15
tt0018083	6.7	1122
tt0018087	7.2	860
tt0018089	5.5	14
tt0018092	5.8	25
tt0018097	6.6	1448
tt0018099	5.2	19
tt0018102	6.3	568
tt0018105	6.1	34
tt0018106	6.4	585
tt0018107	6.9	1138
tt0018113	6.3	826
tt0018118	6.3	68
tt0018119	6.6	313
tt0018122	5.3	10
tt0018124	6.4	26
tt0018127	7.6	13
tt0018128	6.0	13
tt0018129	4.6	58
tt0018137	7.5	14
tt0018138	6.1	393
tt0018142	6.4	41
tt0018143	6.2	32
tt0018150	6.1	338
tt0018153	5.5	13
tt0018156	4.6	19
tt0018159	5.4	41
tt0018160	4.9	12
tt0018164	5.6	19
tt0018166	6.8	530
tt0018170	6.2	68
tt0018172	7.6	59
tt0018173	6.7	13
tt0018178	7.1	23
tt0018179	6.4	702
tt0018183	7.4	929
tt0018184	6.2	28
tt0018187	7.0	140
tt0018190	7.2	241
tt0018192	8.2	8474
tt0018194	5.3	24
tt0018196	5.8	34
tt0018197	6.7	52
tt0018199	6.2	132
tt0018200	3.6	9
tt0018203	6.9	73
tt0018204	6.4	90
tt0018207	6.1	77
tt0018208	6.5	102
tt0018210	6.1	41
tt0018211	7.2	45
tt0018212	6.0	249
tt0018213	5.9	316
tt0018214	7.1	18
tt0018217	7.4	8312
tt0018218	6.4	404
tt0018226	7.0	9
tt0018229	6.6	8
tt0018233	6.9	31
tt0018235	6.8	177
tt0018236	5.8	20
tt0018243	5.8	34
tt0018245	5.5	148
tt0018246	6.4	341
tt0018247	6.3	162
tt0018251	5.4	11
tt0018253	6.1	580
tt0018258	5.5	26
tt0018259	7.0	20
tt0018260	4.9	11
tt0018262	6.9	22
tt0018264	4.0	14
tt0018266	7.4	24
tt0018268	6.3	147
tt0018269	6.4	38
tt0018272	6.3	23
tt0018278	5.8	73
tt0018280	5.9	8
tt0018285	6.2	15
tt0018290	5.8	76
tt0018294	6.6	982
tt0018295	6.4	57
tt0018297	6.6	791
tt0018299	7.2	35
tt0018301	6.8	18
tt0018311	6.8	1496
tt0018312	5.8	36
tt0018313	5.7	23
tt0018318	5.0	23
tt0018319	5.7	62
tt0018320	4.5	21
tt0018324	5.9	20
tt0018325	5.0	11
tt0018328	6.1	3863
tt0018329	5.1	17
tt0018332	6.8	27
tt0018335	7.4	11
tt0018336	6.7	35
tt0018339	5.3	9
tt0018345	6.7	33
tt0018346	3.4	45
tt0018348	6.0	9
tt0018350	6.7	92
tt0018351	7.0	249
tt0018356	6.7	589
tt0018362	6.2	443
tt0018368	6.8	832
tt0018371	7.1	269
tt0018372	6.5	27
tt0018373	6.6	9
tt0018375	5.6	95
tt0018377	8.0	8
tt0018378	7.0	16
tt0018379	7.6	4015
tt0018381	6.6	32
tt0018382	6.3	26
tt0018383	7.0	11
tt0018386	6.3	21
tt0018388	6.1	101
tt0018389	5.5	199
tt0018392	7.2	464
tt0018393	4.1	24
tt0018394	6.6	138
tt0018396	6.1	101
tt0018397	6.9	677
tt0018398	6.0	20
tt0018399	1.7	21
tt0018400	5.6	17
tt0018404	4.4	14
tt0018406	4.8	22
tt0018410	6.9	132
tt0018413	5.6	507
tt0018419	5.5	56
tt0018423	4.5	16
tt0018426	5.7	20
tt0018429	5.9	77
tt0018433	6.4	61
tt0018435	7.2	10
tt0018438	6.4	14
tt0018440	6.4	1030
tt0018443	6.9	22
tt0018446	6.5	146
tt0018450	6.8	12
tt0018451	7.6	1620
tt0018452	6.2	651
tt0018453	6.5	179
tt0018455	8.1	53159
tt0018457	5.9	62
tt0018460	5.5	20
tt0018464	5.2	221
tt0018465	2.6	192
tt0018469	5.5	10
tt0018470	5.4	16
tt0018471	7.1	1610
tt0018475	6.5	19
tt0018477	6.0	11
tt0018478	6.5	69
tt0018479	4.5	19
tt0018480	4.8	28
tt0018484	6.2	147
tt0018486	1.9	16
tt0018487	6.0	495
tt0018489	5.5	22
tt0018491	6.8	8
tt0018500	7.0	214
tt0018501	5.6	40
tt0018503	6.3	57
tt0018505	7.3	1305
tt0018507	6.1	42
tt0018508	6.4	81
tt0018509	6.4	596
tt0018511	5.0	9
tt0018512	6.7	14
tt0018513	5.7	672
tt0018515	6.7	1102
tt0018516	5.1	22
tt0018519	6.2	50
tt0018523	6.9	918
tt0018524	6.8	487
tt0018525	2.5	187
tt0018526	7.5	3373
tt0018528	7.7	8797
tt0018530	6.2	341
tt0018531	6.4	16
tt0018533	6.7	60
tt0018537	6.5	32
tt0018538	5.4	32
tt0018540	4.0	10
tt0018543	6.9	55
tt0018548	6.5	21
tt0018549	5.0	19
tt0018552	7.2	88
tt0018553	7.4	8
tt0018561	8.1	17
tt0018565	6.5	12
tt0018566	7.0	399
tt0018571	6.5	100
tt0018573	6.0	534
tt0018575	5.1	14
tt0018578	7.6	14108
tt0018579	4.4	209
tt0018583	6.2	675
tt0018584	6.9	121
tt0018588	6.6	288
tt0018592	6.8	15
tt0018595	6.2	12
tt0018600	6.1	160
tt0018601	6.9	105
tt0018606	6.6	59
tt0018607	6.8	88
tt0018608	1.0	14
tt0018611	6.0	60
tt0018613	5.4	57
tt0018615	7.1	419
tt0018617	5.2	33
tt0018618	6.2	1175
tt0018619	6.2	28
tt0018620	6.6	11
tt0018621	6.7	52
tt0018622	6.9	27
tt0018624	4.9	28
tt0018625	6.0	12
tt0018628	6.2	137
tt0018630	4.9	21
tt0018631	4.2	9
tt0018633	7.8	93
tt0018634	5.9	21
tt0018638	7.0	39
tt0018639	5.4	22
tt0018640	7.2	18
tt0018642	5.9	26
tt0018646	7.5	46
tt0018647	5.5	36
tt0018651	4.6	48
tt0018652	5.7	68
tt0018654	5.7	56
tt0018656	5.4	17
tt0018660	6.1	92
tt0018662	5.5	14
tt0018666	5.4	85
tt0018671	5.2	21
tt0018673	7.4	104
tt0018674	7.0	118
tt0018675	6.2	822
tt0018678	6.5	509
tt0018679	5.9	24
tt0018681	6.4	63
tt0018684	7.4	1274
tt0018686	6.4	73
tt0018688	6.4	63
tt0018689	6.1	79
tt0018692	4.3	22
tt0018696	7.8	16
tt0018697	6.9	92
tt0018698	5.9	30
tt0018699	3.4	19
tt0018700	7.1	15
tt0018709	5.0	15
tt0018710	6.0	77
tt0018712	6.7	60
tt0018713	6.9	14
tt0018714	5.4	37
tt0018715	7.1	17
tt0018716	6.0	19
tt0018718	5.2	24
tt0018721	6.0	253
tt0018722	5.7	156
tt0018725	7.0	17
tt0018727	6.2	19
tt0018728	6.8	507
tt0018729	7.9	32
tt0018733	6.7	66
tt0018736	5.0	10
tt0018737	7.8	11591
tt0018738	6.8	8
tt0018739	6.5	138
tt0018740	5.7	22
tt0018742	8.0	12807
tt0018743	5.9	45
tt0018744	5.3	156
tt0018746	4.3	19
tt0018748	5.3	44
tt0018749	6.6	874
tt0018750	6.0	49
tt0018751	6.6	25
tt0018752	4.9	20
tt0018753	6.8	16
tt0018756	5.4	2574
tt0018758	6.0	14
tt0018761	6.0	126
tt0018770	7.3	4380
tt0018771	8.0	39
tt0018772	3.7	17
tt0018773	8.1	35493
tt0018791	7.4	93
tt0018792	6.2	50
tt0018795	6.8	709
tt0018797	6.6	28
tt0018804	7.2	26
tt0018806	8.1	8948
tt0018808	5.0	39
tt0018811	7.0	51
tt0018813	6.8	21
tt0018816	6.6	41
tt0018817	7.9	19
tt0018818	6.6	32
tt0018821	4.4	14
tt0018822	5.0	22
tt0018825	7.7	31
tt0018826	6.9	219
tt0018829	6.3	11
tt0018831	5.2	21
tt0018835	6.9	18
tt0018836	7.0	475
tt0018839	7.5	4913
tt0018841	7.2	713
tt0018844	6.9	78
tt0018846	6.3	121
tt0018849	7.2	20
tt0018850	2.2	191
tt0018851	6.6	70
tt0018853	6.0	14
tt0018854	5.6	94
tt0018856	6.5	21
tt0018859	5.9	18
tt0018860	6.3	754
tt0018862	7.0	170
tt0018867	5.6	39
tt0018869	6.1	26
tt0018870	6.5	25
tt0018873	6.8	1413
tt0018876	5.8	3052
tt0018879	6.0	223
tt0018880	5.3	19
tt0018881	6.5	54
tt0018882	6.9	219
tt0018885	5.8	53
tt0018888	6.5	29
tt0018890	7.2	1335
tt0018891	7.2	72
tt0018892	6.2	37
tt0018893	8.1	62
tt0018896	6.8	30
tt0018903	6.7	23
tt0018906	7.4	34
tt0018907	7.1	258
tt0018908	7.0	331
tt0018909	7.2	890
tt0018910	4.5	407
tt0018913	5.5	213
tt0018920	5.6	95
tt0018925	6.5	1006
tt0018926	7.3	22
tt0018927	6.8	487
tt0018930	6.5	18
tt0018935	6.6	304
tt0018936	7.7	17
tt0018937	6.6	796
tt0018945	5.7	145
tt0018955	5.9	21
tt0018958	7.3	9
tt0018960	5.2	20
tt0018961	6.2	10
tt0018962	5.2	14
tt0018963	5.4	13
tt0018966	6.9	17
tt0018967	5.2	15
tt0018968	4.9	13
tt0018970	6.6	883
tt0018971	6.3	43
tt0018972	6.6	544
tt0018973	7.4	24
tt0018974	6.4	22
tt0018975	7.0	16
tt0018976	7.0	23
tt0018978	5.5	19
tt0018979	2.6	24
tt0018987	5.5	29
tt0018990	6.9	213
tt0018993	7.2	53
tt0018996	6.1	192
tt0018997	4.9	21
tt0018998	5.6	28
tt0019004	7.6	14
tt0019005	5.9	62
tt0019009	5.7	32
tt0019010	5.5	21
tt0019013	5.9	28
tt0019014	4.0	33
tt0019019	5.3	8
tt0019022	6.9	22
tt0019026	6.7	42
tt0019032	7.0	9
tt0019033	6.2	97
tt0019034	6.3	16
tt0019035	6.2	150
tt0019041	6.8	13
tt0019043	7.0	444
tt0019045	5.7	28
tt0019049	8.0	12
tt0019050	7.1	57
tt0019051	6.7	25
tt0019053	5.8	18
tt0019056	7.0	17
tt0019057	6.2	38
tt0019058	6.2	8
tt0019060	7.2	60
tt0019061	6.8	82
tt0019062	6.9	46
tt0019064	7.0	37
tt0019067	6.9	532
tt0019070	5.7	34
tt0019071	8.0	4386
tt0019072	8.2	13
tt0019074	7.5	2106
tt0019077	1.9	183
tt0019079	6.7	1064
tt0019080	6.2	71
tt0019083	5.0	15
tt0019085	6.3	43
tt0019096	5.7	908
tt0019098	6.6	722
tt0019101	4.9	14
tt0019102	8.0	12
tt0019103	7.2	12
tt0019109	7.8	2501
tt0019110	7.2	49
tt0019117	5.8	70
tt0019125	6.0	43
tt0019127	7.1	238
tt0019130	7.6	7795
tt0019131	6.7	25
tt0019132	4.8	28
